timestamp,symbol,close
2023-01-19,BBB,100.9254922132515
2023-01-20,BBB,101.85638320987513
2023-01-21,BBB,102.14661421097466
2023-01-22,BBB,103.58203607100045
2023-01-23,BBB,103.60737448860729
2023-01-24,BBB,103.20151658744142
2023-01-25,BBB,102.2100019323901
2023-01-26,BBB,101.5854855375355
2023-01-27,BBB,99.73489518408475
2023-01-28,BBB,99.79902596866201
2023-01-29,BBB,99.4201682657553
2023-01-30,BBB,101.07033558024114
2023-01-31,BBB,100.89783129723553
2023-02-01,BBB,102.0722636610287
2023-02-02,BBB,103.18414121807812
2023-02-03,BBB,102.13560057795236
2023-02-04,BBB,101.8367221194525
2023-02-05,BBB,101.81859975261092
2023-02-06,BBB,102.10882506632257
2023-02-07,BBB,101.58837362235403
2023-02-08,BBB,102.86970301514854
2023-02-09,BBB,102.39637451012229
2023-02-10,BBB,101.17611229450476
2023-02-11,BBB,100.03186800518667
2023-02-12,BBB,100.2187001057911
2023-02-13,BBB,100.81495096738018
2023-02-14,BBB,100.58416999137508
2023-02-15,BBB,99.43543614682015
2023-02-16,BBB,100.50791193019893
2023-02-17,BBB,101.74430695982228
2023-02-18,BBB,101.28020084162588
2023-02-19,BBB,101.39797075079528
2023-02-20,BBB,99.8165730902551
2023-02-21,BBB,99.70590660529243
2023-02-22,BBB,98.49400754673401
2023-02-23,BBB,99.02331236075736
2023-02-24,BBB,99.93124469255125
2023-02-25,BBB,99.45130748626931
2023-02-26,BBB,98.78995696189149
2023-02-27,BBB,99.16010316885294
2023-02-28,BBB,98.79032145920944
2023-03-01,BBB,99.27385820578355
2023-03-02,BBB,99.29361566141245
2023-03-03,BBB,99.38961520288098
2023-03-04,BBB,99.53177460566471
2023-03-05,BBB,98.9734298964389
2023-03-06,BBB,99.07754248914159
2023-03-07,BBB,98.72814939877676
2023-03-08,BBB,97.8975162034683
2023-03-09,BBB,99.10748459408448
2023-03-10,BBB,101.38601682641745
2023-03-11,BBB,101.58588982101335
2023-03-12,BBB,102.36660309270307
2023-03-13,BBB,100.89706713761908
2023-03-14,BBB,99.89196479615462
2023-03-15,BBB,100.01137912000621
2023-03-16,BBB,100.42656494902795
2023-03-17,BBB,102.00683885416267
2023-03-18,BBB,103.19219281229927
2023-03-19,BBB,104.33150825691736
2023-03-20,BBB,103.89991474176091
2023-03-21,BBB,104.06383166051124
2023-03-22,BBB,103.54008760624133
2023-03-23,BBB,105.88628277959292
2023-03-24,BBB,104.23017314221536
2023-03-25,BBB,104.53641077373815
2023-03-26,BBB,101.42211015507722
2023-03-27,BBB,102.62904685509469
2023-03-28,BBB,102.65492099461989
2023-03-29,BBB,103.98979598550787
2023-03-30,BBB,104.8033448624532
2023-03-31,BBB,106.32577611655309
2023-04-01,BBB,106.4624160988349
2023-04-02,BBB,107.4489828554073
2023-04-03,BBB,106.13717060290135
2023-04-04,BBB,106.57743906997263
2023-04-05,BBB,108.44116583884909
2023-04-06,BBB,108.63208988246411
2023-04-07,BBB,109.65260980225712
2023-04-08,BBB,110.6101513960795
2023-04-09,BBB,110.59923242481085
2023-04-10,BBB,112.23611748830996
2023-04-11,BBB,111.23821234787715
2023-04-12,BBB,111.67636574916652
2023-04-13,BBB,111.01583674452054
2023-04-14,BBB,110.37963171762611
2023-04-15,BBB,111.23136829180761
2023-04-16,BBB,113.09199169541344
2023-04-17,BBB,111.43308852396616
2023-04-18,BBB,111.76328680578878
2023-04-19,BBB,111.97114826948871
2023-04-20,BBB,112.50239318331303
2023-04-21,BBB,112.4246598273615
2023-04-22,BBB,112.38526455427383
2023-04-23,BBB,112.9858527881405
2023-04-24,BBB,113.8433677374909
2023-04-25,BBB,112.85650171158194
2023-04-26,BBB,114.86087202494475
2023-04-27,BBB,115.0026168072121
2023-04-28,BBB,116.0743033931751
2023-04-29,BBB,114.0083253729499
2023-04-30,BBB,114.47977384078432
2023-05-01,BBB,113.21332088244668
2023-05-02,BBB,111.79419014191713
2023-05-03,BBB,112.96202130623169
2023-05-04,BBB,111.88557777990266
2023-05-05,BBB,111.72971859428323
2023-05-06,BBB,110.29735306931272
2023-05-07,BBB,110.51546036243087
2023-05-08,BBB,110.19262583967709
2023-05-09,BBB,111.04304088344873
2023-05-10,BBB,110.38801900216549
2023-05-11,BBB,108.59786847481787
2023-05-12,BBB,108.1323708868679
2023-05-13,BBB,106.7732883562104
2023-05-14,BBB,105.05948444985943
2023-05-15,BBB,104.72784124655489
2023-05-16,BBB,105.12164272524632
2023-05-17,BBB,104.92653469820631
2023-05-18,BBB,104.12502409318674
2023-05-19,BBB,104.77315285673663
2023-05-20,BBB,105.34899522382675
2023-05-21,BBB,104.94952169676904
2023-05-22,BBB,104.42137907459015
2023-05-23,BBB,104.38240128113402
2023-05-24,BBB,103.18557612664486
2023-05-25,BBB,103.23584924707937
2023-05-26,BBB,103.3860685001148
2023-05-27,BBB,103.51689526676462
2023-05-28,BBB,102.83537236635344
2023-05-29,BBB,103.27862667149232
2023-05-30,BBB,102.74984789112621
2023-05-31,BBB,103.45531109106344
2023-06-01,BBB,104.60940817371548
2023-06-02,BBB,105.67107154468678
2023-06-03,BBB,105.65070404220796
2023-06-04,BBB,105.69678314220099
2023-06-05,BBB,105.46140095476636
2023-06-06,BBB,105.13043283571655
2023-06-07,BBB,106.93296866828723
2023-06-08,BBB,106.49164824848394
2023-06-09,BBB,105.53751776649047
2023-06-10,BBB,104.35436684919733
2023-06-11,BBB,104.39243694827572
2023-06-12,BBB,106.37225069553872
2023-06-13,BBB,106.6153647650546
2023-06-14,BBB,107.17738044039507
2023-06-15,BBB,108.71586300926099
2023-06-16,BBB,109.17328952606329
2023-06-17,BBB,107.824977985244
2023-06-18,BBB,108.83124681492676
2023-06-19,BBB,110.29769315025206
2023-06-20,BBB,111.39922258369351
2023-06-21,BBB,110.25492513256475
2023-06-22,BBB,109.55292747760578
2023-06-23,BBB,110.31601268381101
2023-06-24,BBB,108.13380495341593
2023-06-25,BBB,107.9200297027769
2023-06-26,BBB,110.01683337571545
2023-06-27,BBB,109.96028794611925
2023-06-28,BBB,110.77586457223734
2023-06-29,BBB,112.71760387206113
2023-06-30,BBB,112.7853955443741
2023-07-01,BBB,112.30674073335803
2023-07-02,BBB,111.42404468164867
2023-07-03,BBB,111.44395365009287
2023-07-04,BBB,113.83572072916337
2023-07-05,BBB,115.16603734404161
2023-07-06,BBB,115.67971835838875
2023-07-07,BBB,115.11025971058181
2023-07-08,BBB,113.84164647099523
2023-07-09,BBB,114.90203330255976
2023-07-10,BBB,115.27719246911641
2023-07-11,BBB,117.24356074123385
2023-07-12,BBB,115.57224459175548
2023-07-13,BBB,116.521689684226
2023-07-14,BBB,117.41274648005862
2023-07-15,BBB,119.03261693299649
2023-07-16,BBB,121.59734023234451
2023-07-17,BBB,122.23917046849247
2023-07-18,BBB,122.14154572828681
2023-07-19,BBB,123.0197756101407
2023-07-20,BBB,123.5592487411959
2023-07-21,BBB,123.03006635237578
2023-07-22,BBB,122.39873950900146
2023-07-23,BBB,120.67555934150492
2023-07-24,BBB,120.80350037537764
2023-07-25,BBB,120.61051094663551
2023-07-26,BBB,122.66893478755422
2023-07-27,BBB,123.90071155914902
2023-07-28,BBB,122.54570058623968
2023-07-29,BBB,123.79401137148034
2023-07-30,BBB,123.6520222154707
2023-07-31,BBB,124.37455597124749
2023-08-01,BBB,125.70314444696051
2023-08-02,BBB,125.31626348433363
2023-08-03,BBB,126.059415388195
2023-08-04,BBB,126.03874380962613
2023-08-05,BBB,126.39674085830184
2023-08-06,BBB,126.24904904035178
2023-08-07,BBB,126.67961762460241
2023-08-08,BBB,125.49917747299044
2023-08-09,BBB,125.07432891378666
2023-08-10,BBB,125.45516394354281
2023-08-11,BBB,125.19234641233973
2023-08-12,BBB,126.49951675490409
2023-08-13,BBB,127.50431312721311
2023-08-14,BBB,129.1170155800668
2023-08-15,BBB,128.7095015640947
2023-08-16,BBB,127.93553867815743
2023-08-17,BBB,126.50215711189746
2023-08-18,BBB,126.46349515902932
2023-08-19,BBB,125.38737376067435
2023-08-20,BBB,126.14926468306903
2023-08-21,BBB,127.10290848999952
2023-08-22,BBB,126.98994668547584
2023-08-23,BBB,128.18464822603624
2023-08-24,BBB,128.1408150248826
2023-08-25,BBB,129.32226948854932
2023-08-26,BBB,128.59105670719435
2023-08-27,BBB,129.15338102696447
2023-08-28,BBB,129.08094255540524
2023-08-29,BBB,130.0026670560379
2023-08-30,BBB,128.73758546632385
2023-08-31,BBB,129.05835195694658
2023-09-01,BBB,129.1842485758213
2023-09-02,BBB,129.47414691696417
2023-09-03,BBB,128.3432403923647
2023-09-04,BBB,129.34260333976857
2023-09-05,BBB,129.1352007360377
2023-09-06,BBB,131.32184693507338
2023-09-07,BBB,130.77761030831167
